,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
1,Winowhupa,America/Goose_Bay,0,1866-04-05 00:00:00,1866-04-05 00:00:00,the aurora borealis very bright.,mno,casual_phenomena_line_2,199,296356,2611,2534
2,Winowhupa,America/Goose_Bay,0,1865-10-05 00:00:00,1865-10-05 00:00:00,the aurora borealis very bright from east to west at 8pm,mno,casual_phenomena,155,295722,2601,2518
3,Winowhupa,America/Goose_Bay,0,1865-10-06 00:00:00,1865-10-06 00:00:00,raining hard during the night,mno,casual_phenomena,155,295723,2601,2518
4,Winowhupa,America/Goose_Bay,0,1865-10-07 00:00:00,1865-10-07 00:00:00,"the aurora borealis very bright, east to west",mno,casual_phenomena,155,295724,2601,2518
5,Winowhupa,America/Goose_Bay,0,1865-10-08 00:00:00,1865-10-08 00:00:00,showers of snow all day,mno,casual_phenomena,155,295725,2601,2518
6,Winowhupa,America/Goose_Bay,0,1865-10-11 00:00:00,1865-10-11 00:00:00,the aurora borealis  bright,mno,casual_phenomena,155,295726,2601,2518
7,Winowhupa,America/Goose_Bay,0,1865-10-18 00:00:00,1865-10-18 00:00:00,the aurora borealis bright,mno,casual_phenomena,155,295727,2601,2518
8,Winowhupa,America/Goose_Bay,0,1865-10-19 00:00:00,1865-10-19 00:00:00,the sun rose red,mno,casual_phenomena,155,295728,2601,2518
9,Winowhupa,America/Goose_Bay,0,1865-10-20 00:00:00,1865-10-20 00:00:00,showers of snow and rain,mno,casual_phenomena,155,295729,2601,2518
10,Winowhupa,America/Goose_Bay,0,1865-10-26 00:00:00,1865-10-26 00:00:00,the first white partidge seen,mno,casual_phenomena,155,295730,2601,2518
11,Winowhupa,America/Goose_Bay,0,1865-11-04 00:00:00,1865-11-04 00:00:00,"the aurora borealis bright, east to west at 7",mno,casual_phenomena,155,296268,2605,2521
12,Winowhupa,America/Goose_Bay,0,1865-11-07 00:00:00,1865-11-07 00:00:00,the aurora borealis very bright east to west,mno,casual_phenomena,155,296269,2605,2521
13,Winowhupa,America/Goose_Bay,0,1865-11-10 00:00:00,1865-11-10 00:00:00,the aurora borealis bright,mno,casual_phenomena,155,296270,2605,2521
14,Winowhupa,America/Goose_Bay,0,1865-11-14 00:00:00,1865-11-14 00:00:00,the aurora borealis bright,mno,casual_phenomena,155,296271,2605,2521
15,Winowhupa,America/Goose_Bay,0,1865-11-29 00:00:00,1865-11-29 00:00:00,the aurora borealis bright. halo round the moon 7 pm.,mno,casual_phenomena,155,296272,2605,2521
16,Winowhupa,America/Goose_Bay,0,1865-12-04 00:00:00,1865-12-04 00:00:00,a double halo round the sun at noon.,mno,casual_phenomena,155,296287,2607,2522
17,Winowhupa,America/Goose_Bay,0,1865-12-05 00:00:00,1865-12-05 00:00:00,the aurora borealis bright east to west,mno,casual_phenomena,155,296288,2607,2522
18,Winowhupa,America/Goose_Bay,0,1865-12-06 00:00:00,1865-12-06 00:00:00,the aurora borealis bright north east to west low.,mno,casual_phenomena,155,296289,2607,2522
19,Winowhupa,America/Goose_Bay,0,1865-12-07 00:00:00,1865-12-07 00:00:00,the sun rose red. snowed a little at noon.,mno,casual_phenomena,155,296290,2607,2522
20,Winowhupa,America/Goose_Bay,0,1865-12-08 00:00:00,1865-12-08 00:00:00,halo round the sun. aurora borealis bright east to west.,mno,casual_phenomena,155,296291,2607,2522
21,Winowhupa,America/Goose_Bay,0,1865-12-09 00:00:00,1865-12-09 00:00:00,halo round the sun.,mno,casual_phenomena,155,296292,2607,2522
22,Winowhupa,America/Goose_Bay,0,1865-12-10 00:00:00,1865-12-10 00:00:00,aurora borealis very bright.,mno,casual_phenomena,155,296293,2607,2522
23,Winowhupa,America/Goose_Bay,0,1865-12-12 00:00:00,1865-12-12 00:00:00,aurora borealis very bright.,mno,casual_phenomena,155,296294,2607,2522
24,Winowhupa,America/Goose_Bay,0,1865-12-13 00:00:00,1865-12-13 00:00:00,at 3 pm the wind veered suddenly to the west with snow.,mno,casual_phenomena,155,296353,2607,2522
25,Winowhupa,America/Goose_Bay,0,1865-12-14 00:00:00,1865-12-14 00:00:00,the aurora borealis very bright at 5 am and also at 9 pm.,mno,casual_phenomena,155,296295,2607,2522
26,Winowhupa,America/Goose_Bay,0,1865-12-16 00:00:00,1865-12-16 00:00:00,the aurora borealis very bright the sun set red.,mno,casual_phenomena,155,296296,2607,2522
27,Winowhupa,America/Goose_Bay,0,1865-12-18 00:00:00,1865-12-18 00:00:00,the aurora borealis faint east to west,mno,casual_phenomena,155,296297,2607,2522
28,Winowhupa,America/Goose_Bay,0,1865-12-19 00:00:00,1865-12-19 00:00:00,the aurora borealis faint,mno,casual_phenomena,155,296299,2607,2522
29,Winowhupa,America/Goose_Bay,0,1865-12-20 00:00:00,1865-12-20 00:00:00,the aurora borealis bright east to west and east to south.,mno,casual_phenomena,155,296298,2607,2522
30,Winowhupa,America/Goose_Bay,0,1865-12-21 00:00:00,1865-12-21 00:00:00,halo round the sun.,mno,casual_phenomena,155,296300,2607,2522
31,Winowhupa,America/Goose_Bay,0,1865-12-22 00:00:00,1865-12-22 00:00:00,halo round the moon.,mno,casual_phenomena,155,296301,2607,2522
32,Winowhupa,America/Goose_Bay,0,1865-12-23 00:00:00,1865-12-23 00:00:00,aurora borealis faint,mno,casual_phenomena,155,296302,2607,2522
33,Winowhupa,America/Goose_Bay,0,1865-12-25 00:00:00,1865-12-25 00:00:00,only 12 inches of snow in the woods.,mno,casual_phenomena,155,296303,2607,2522
34,Winowhupa,America/Goose_Bay,0,1865-12-29 00:00:00,1865-12-29 00:00:00,aurora borealis bright.,mno,casual_phenomena,155,296304,2607,2522
35,Winowhupa,America/Goose_Bay,0,1866-01-02 00:00:00,1866-01-02 00:00:00,the auora borealis very bright from east to west. halo round the moon at 10 pm.,mno,casual_phenomena,155,296314,2609,2525
36,Winowhupa,America/Goose_Bay,0,1866-01-03 00:00:00,1866-01-03 00:00:00,halo round the sun.,mno,casual_phenomena,155,296315,2609,2525
37,Winowhupa,America/Goose_Bay,0,1866-01-07 00:00:00,1866-01-07 00:00:00,the aurora borealis bright from east to west.,mno,casual_phenomena,155,296316,2609,2525
38,Winowhupa,America/Goose_Bay,0,1866-01-08 00:00:00,1866-01-08 00:00:00,halo round the sun. the sun rose red. the aurora borealis very bright.,mno,casual_phenomena,155,296317,2609,2525
39,Winowhupa,America/Goose_Bay,0,1866-01-09 00:00:00,1866-01-09 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296318,2609,2525
40,Winowhupa,America/Goose_Bay,0,1866-01-10 00:00:00,1866-01-10 00:00:00,the aurora borealis very bright at 7 pm.,mno,casual_phenomena,155,296319,2609,2525
41,Winowhupa,America/Goose_Bay,0,1866-01-14 00:00:00,1866-01-14 00:00:00,the aurora borealis very bright from 6 to 10 pm.,mno,casual_phenomena,155,296320,2609,2525
42,Winowhupa,America/Goose_Bay,0,1866-01-15 00:00:00,1866-01-15 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296321,2609,2525
43,Winowhupa,America/Goose_Bay,0,1866-01-16 00:00:00,1866-01-16 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296322,2609,2525
44,Winowhupa,America/Goose_Bay,0,1866-01-18 00:00:00,1866-01-18 00:00:00,empty,mno,casual_phenomena,155,296323,2609,2525
45,Winowhupa,America/Goose_Bay,0,1866-01-19 00:00:00,1866-01-19 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296324,2609,2525
46,Winowhupa,America/Goose_Bay,0,1866-01-21 00:00:00,1866-01-21 00:00:00,the aurora borealis very bright. the thermometer 30 degrees at night.,mno,casual_phenomena,155,296325,2609,2525
47,Winowhupa,America/Goose_Bay,0,1866-01-22 00:00:00,1866-01-22 00:00:00,the aurora borealis faint.,mno,casual_phenomena,155,296326,2609,2525
48,Winowhupa,America/Goose_Bay,0,1866-01-24 00:00:00,1866-01-24 00:00:00,the aurora borealis faint. halo round the moon.,mno,casual_phenomena,155,296327,2609,2525
49,Winowhupa,America/Goose_Bay,0,1866-01-25 00:00:00,1866-01-25 00:00:00,the sun rose red.,mno,casual_phenomena,155,296328,2609,2525
50,Winowhupa,America/Goose_Bay,0,1866-01-26 00:00:00,1866-01-26 00:00:00,the aurora borealis very bright. the sun set red.,mno,casual_phenomena,155,296329,2609,2525
51,Winowhupa,America/Goose_Bay,0,1866-01-27 00:00:00,1866-01-27 00:00:00,the aurora borealis very bright east to west low.,mno,casual_phenomena,155,296330,2609,2525
52,Winowhupa,America/Goose_Bay,0,1866-01-28 00:00:00,1866-01-28 00:00:00,the aurora borealis faint.,mno,casual_phenomena,155,296331,2609,2525
53,Winowhupa,America/Goose_Bay,0,1866-01-29 00:00:00,1866-01-29 00:00:00,the aurora borealis faint. halo round the moon.,mno,casual_phenomena,155,296332,2609,2525
54,Winowhupa,America/Goose_Bay,0,1866-01-30 00:00:00,1866-01-30 00:00:00,the sun set red.,mno,casual_phenomena,155,296333,2609,2525
55,Winowhupa,America/Goose_Bay,0,1866-01-31 00:00:00,1866-01-31 00:00:00,the sun rose red.,mno,casual_phenomena,155,296334,2609,2525
56,Winowhupa,America/Goose_Bay,0,1866-02-03 00:00:00,1866-02-03 00:00:00,the aurora borealis very bright and all over.,mno,casual_phenomena,155,296335,2610,2528
57,Winowhupa,America/Goose_Bay,0,1866-02-04 00:00:00,1866-02-04 00:00:00,the aurora borealis very bright. halo round the sun.,mno,casual_phenomena,155,296336,2610,2528
58,Winowhupa,America/Goose_Bay,0,1866-02-05 00:00:00,1866-02-05 00:00:00,the aurora borealis very bright,mno,casual_phenomena,155,296337,2610,2528
59,Winowhupa,America/Goose_Bay,0,1866-02-06 00:00:00,1866-02-06 00:00:00,the aurora borealis very bright,mno,casual_phenomena,155,296338,2610,2528
60,Winowhupa,America/Goose_Bay,0,1866-02-07 00:00:00,1866-02-07 00:00:00,the aurora borealis very bright,mno,casual_phenomena,155,296339,2610,2528
61,Winowhupa,America/Goose_Bay,0,1866-02-08 00:00:00,1866-02-08 00:00:00,the sun rose very red.,mno,casual_phenomena,155,296340,2610,2528
62,Winowhupa,America/Goose_Bay,0,1866-02-10 00:00:00,1866-02-10 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296341,2610,2528
63,Winowhupa,America/Goose_Bay,0,1866-02-11 00:00:00,1866-02-11 00:00:00,a double halo round the sun.,mno,casual_phenomena,155,296342,2610,2528
64,Winowhupa,America/Goose_Bay,0,1866-02-12 00:00:00,1866-02-12 00:00:00,halo round the sun at 2 pm.,mno,casual_phenomena,155,296343,2610,2528
65,Winowhupa,America/Goose_Bay,0,1866-02-13 00:00:00,1866-02-13 00:00:00,snow storm lasted till 1 pm.,mno,casual_phenomena,155,296344,2610,2528
66,Winowhupa,America/Goose_Bay,0,1866-02-14 00:00:00,1866-02-14 00:00:00,drifting hard. the aurora borealis very bright.,mno,casual_phenomena,155,296345,2610,2528
67,Winowhupa,America/Goose_Bay,0,1866-02-15 00:00:00,1866-02-15 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296346,2610,2528
68,Winowhupa,America/Goose_Bay,0,1866-02-17 00:00:00,1866-02-17 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296347,2610,2528
69,Winowhupa,America/Goose_Bay,0,1866-02-20 00:00:00,1866-02-20 00:00:00,halo round the moon.,mno,casual_phenomena,155,296348,2610,2528
70,Winowhupa,America/Goose_Bay,0,1866-02-22 00:00:00,1866-02-22 00:00:00,showers of rain today.,mno,casual_phenomena,155,296349,2610,2528
71,Winowhupa,America/Goose_Bay,0,1866-02-23 00:00:00,1866-02-23 00:00:00,rained hard all last night and this morning until 11 am.,mno,casual_phenomena,155,296350,2610,2528
72,Winowhupa,America/Goose_Bay,0,1866-02-24 00:00:00,1866-02-24 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296351,2610,2528
73,Winowhupa,America/Goose_Bay,0,1866-02-25 00:00:00,1866-02-25 00:00:00,the aurora borealis very bright.,mno,casual_phenomena,155,296352,2610,2528
74,Winowhupa,America/Goose_Bay,0,1866-03-01 00:00:00,1866-03-01 00:00:00,the aurora borealis faint,mno,casual_phenomena,155,296273,2606,2532
75,Winowhupa,America/Goose_Bay,0,1866-03-05 00:00:00,1866-03-05 00:00:00,the aurora borealis bright,mno,casual_phenomena,155,296274,2606,2532
76,Winowhupa,America/Goose_Bay,0,1866-03-06 00:00:00,1866-03-06 00:00:00,halo round the sun at 9 am,mno,casual_phenomena,155,296275,2606,2532
77,Winowhupa,America/Goose_Bay,0,1866-03-10 00:00:00,1866-03-10 00:00:00,halo round the sun. the aurora borealis bright.,mno,casual_phenomena,155,296276,2606,2532
78,Winowhupa,America/Goose_Bay,0,1866-03-13 00:00:00,1866-03-13 00:00:00,the aurora borealis bright.,mno,casual_phenomena,155,296277,2606,2532
79,Winowhupa,America/Goose_Bay,0,1866-03-14 00:00:00,1866-03-14 00:00:00,halo round the sun all day.,mno,casual_phenomena,155,296278,2606,2532
80,Winowhupa,America/Goose_Bay,0,1866-03-16 00:00:00,1866-03-16 00:00:00,halo round the sun all day.,mno,casual_phenomena,155,296279,2606,2532
81,Winowhupa,America/Goose_Bay,0,1866-03-19 00:00:00,1866-03-19 00:00:00,halo round the sun. the aurora borealis bright from north to west low,mno,casual_phenomena,155,296286,2606,2532
82,Winowhupa,America/Goose_Bay,0,1866-03-20 00:00:00,1866-03-20 00:00:00,halo round the sun all day. the aurora borealis very bright. the thermometer 22 degrees below zero at sun rise.,mno,casual_phenomena,155,296280,2606,2532
83,Winowhupa,America/Goose_Bay,0,1866-03-23 00:00:00,1866-03-23 00:00:00,the aurora borealis faint. an eagle seen today.,mno,casual_phenomena,155,296281,2606,2532
84,Winowhupa,America/Goose_Bay,0,1866-03-27 00:00:00,1866-03-27 00:00:00,the aurora borealis very bright at 7 pm.,mno,casual_phenomena,155,296282,2606,2532
85,Winowhupa,America/Goose_Bay,0,1866-03-28 00:00:00,1866-03-28 00:00:00,the thermometer 5 degrees below zero at 6 am. halo round the sun at 10 am.,mno,casual_phenomena,155,296283,2606,2532
86,Winowhupa,America/Goose_Bay,0,1866-03-29 00:00:00,1866-03-29 00:00:00,halo round the sun at noon.,mno,casual_phenomena,155,296284,2606,2532
87,Winowhupa,America/Goose_Bay,0,1866-03-31 00:00:00,1866-03-31 00:00:00,the thermometer 50 degrees at noon. the aurora borealis very bright dull colours.,mno,casual_phenomena,155,296285,2606,2532
88,Winowhupa,America/Goose_Bay,0,1866-04-03 00:00:00,1866-04-03 00:00:00,the aurora borealis very bright and all colors. a black hawk (a summer) seen today.,mno,casual_phenomena,155,296354,2611,2534
89,Winowhupa,America/Goose_Bay,0,1866-04-04 00:00:00,1866-04-04 00:00:00,the thermometer 1 degree below zero at 6 am. the aurora borealis very bright.,mno,casual_phenomena,155,296355,2611,2534
90,Winowhupa,America/Goose_Bay,0,1866-04-05 00:00:00,1866-04-05 00:00:00,halo round the sun.,mno,casual_phenomena,155,296356,2611,2534
