,StationName,Timezone,UTCoffset,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
1,St Johns Caswell,America/St_Johns,0,1868-12-20 00:00:00,1868-12-20 00:00:00,no arch : no shooting rays : only considerable brightness,mno,casual_phenomena_line_3,200,189926,1680,1577
2,St Johns Caswell,America/St_Johns,0,1868-12-20 00:00:00,1868-12-20 00:00:00,dark cloud underneath,mno,casual_phenomena_line_2,199,189926,1680,1577
3,St Johns Caswell,America/St_Johns,0,1869-02-01 00:00:00,1869-02-01 00:00:00,sea,mno,casual_phenomena_line_2,199,191189,1693,1584
4,St Johns Caswell,America/St_Johns,0,1869-02-15 00:00:00,1869-02-15 00:00:00,"anytime this winter. i walked out [] the monthly mail steamer from halifax, n. s. she put on full presence of steam and charged the ice, advancing about 2 1/2 ship lengths each time. the ice was quite firm right up to the ship's side, whoch i could touch with my hand - the steamer had received some damage from the severe weather.",mno,casual_phenomena_line_2,199,191167,1693,1584
5,St Johns Caswell,America/St_Johns,0,1868-12-20 00:00:00,1868-12-20 00:00:00,9 pm slight aurora,mno,casual_phenomena,155,189926,1680,1577
6,St Johns Caswell,America/St_Johns,0,1869-01-07 00:00:00,1869-01-07 00:00:00,slight aurora in evening. stars very bright,mno,casual_phenomena,155,191091,1692,1581
7,St Johns Caswell,America/St_Johns,0,1869-01-09 00:00:00,1869-01-09 00:00:00,ground only about a quarter covered with snow - opening of the new skating rink postponed on account of the thaw,mno,casual_phenomena,155,191092,1692,1581
8,St Johns Caswell,America/St_Johns,0,1869-01-10 00:00:00,1869-01-10 00:00:00,ground only about a quarter covered with snow - opening of the new skating rink postponed on account of the thaw,mno,casual_phenomena,155,191093,1692,1581
9,St Johns Caswell,America/St_Johns,0,1869-01-11 00:00:00,1869-01-11 00:00:00,ground only about a quarter covered with snow - opening of the new skating rink postponed on account of the thaw,mno,casual_phenomena,155,191097,1692,1581
10,St Johns Caswell,America/St_Johns,0,1869-02-01 00:00:00,1869-02-01 00:00:00,"about the beginning of the month a small brig left here for oporto, and was telegraphed as having arrived there on the 12th day after her departure from here - even 21 days is considered a good passage generally. - at the end of the month a brig arrived here 90 days out from sicily. - this will give some idea of the weather of late on the atlantic",mno,casual_phenomena,155,191189,1693,1584
11,St Johns Caswell,America/St_Johns,0,1869-02-08 00:00:00,1869-02-08 00:00:00,"3 pm mock sun, northern side of sun",mno,casual_phenomena,155,191121,1693,1584
12,St Johns Caswell,America/St_Johns,0,1869-02-11 00:00:00,1869-02-11 00:00:00,2:30 pm - halo round sun,mno,casual_phenomena,155,191124,1693,1584
13,St Johns Caswell,America/St_Johns,0,1869-02-15 00:00:00,1869-02-15 00:00:00,"the harbour, (landlocked) has been frozen over for some time: but at this date, the ice about a foot thick, thicker than",mno,casual_phenomena,155,191167,1693,1584
14,St Johns Caswell,America/St_Johns,0,1869-02-23 00:00:00,1869-02-23 00:00:00,very brilliant sunrise,mno,casual_phenomena,155,191115,1693,1584
15,St Johns Caswell,America/St_Johns,0,1869-02-24 00:00:00,1869-02-24 00:00:00,brilliant sunset,mno,casual_phenomena,155,191125,1693,1584
16,St Johns Caswell,America/St_Johns,0,1869-02-26 00:00:00,1869-02-26 00:00:00,and morning of the 27th the fire glowed very much,mno,casual_phenomena,155,191109,1693,1584
17,St Johns Caswell,America/St_Johns,0,1869-02-28 00:00:00,1869-02-28 00:00:00,snow still on ground every day of the month,mno,casual_phenomena,155,191205,1693,1584
18,St Johns Caswell,America/St_Johns,0,1868-12-21 00:00:00,1868-12-21 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193914,1678,1578
19,St Johns Caswell,America/St_Johns,0,1868-12-22 00:00:00,1868-12-22 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193915,1678,1578
20,St Johns Caswell,America/St_Johns,0,1868-12-23 00:00:00,1868-12-23 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193917,1678,1578
21,St Johns Caswell,America/St_Johns,0,1868-12-25 00:00:00,1868-12-25 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193919,1678,1578
22,St Johns Caswell,America/St_Johns,0,1868-12-26 00:00:00,1868-12-26 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193920,1678,1578
23,St Johns Caswell,America/St_Johns,0,1868-12-27 00:00:00,1868-12-27 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193922,1678,1578
24,St Johns Caswell,America/St_Johns,0,1868-12-28 00:00:00,1868-12-28 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193924,1678,1578
25,St Johns Caswell,America/St_Johns,0,1868-12-29 00:00:00,1868-12-29 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193926,1678,1578
26,St Johns Caswell,America/St_Johns,0,1868-12-30 00:00:00,1868-12-30 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193927,1678,1578
27,St Johns Caswell,America/St_Johns,0,1868-12-31 00:00:00,1868-12-31 00:00:00,snow still on the ground,mno,daily_weather_remarks,129,193928,1678,1578
28,St Johns Caswell,America/St_Johns,0,1868-11-28 21:00:00,1868-11-28 21:00:00,1,Bf,wind_force_9pm,110,190326,1684,1579
29,St Johns Caswell,America/St_Johns,0,1868-11-29 21:00:00,1868-11-29 21:00:00,2,Bf,wind_force_9pm,110,190325,1684,1579
30,St Johns Caswell,America/St_Johns,0,1868-11-30 21:00:00,1868-11-30 21:00:00,1,Bf,wind_force_9pm,110,190324,1684,1579
31,St Johns Caswell,America/St_Johns,0,1868-12-01 21:00:00,1868-12-01 21:00:00,6,Bf,wind_force_9pm,110,193934,1678,1578
